ID,Page_Number,Make,Model,Mileage,VIN,Title Status,Location,Engine,Drivetrain,Transmission,Body Style,Exterior Color,Interior Color,Price,Sold Type,Num Bids,Y_N_Reserve,Year,Date,URL
7068,140,Porsche,Cayenne,36600,WP1AC2A24GLA88789,Clean,88789,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,56500,Bid To,21,Reserve,2016,7-6-2022,https://carsandbids.com/auctions/rkbzya7b/2016-porsche-cayenne-turbo
7069,140,Volvo,V60,49000,YV1902SH7F1210145,Clean,12101,I6,4WD/AWD,Automatic,Wagon,None,None,25250,Sold For,22,Reserve,2015,7-1-2022,https://carsandbids.com/auctions/rxqYMVWj/2015-volvo-v60-t6-r-design
7070,140,Lexus,LX 470,83100,JTJHT00W764008724,Clean,76400,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,29150,Sold For,13,Reserve,2006,7-5-2022,https://carsandbids.com/auctions/9Wd0NgBq/2006-lexus-lx-470
7071,140,BMW,M3,87000,WBSBL93436PN65628,Clean,93436,I6,Rear-wheel drive,Automatic,Coupe,None,None,22000,Bid To,7,Reserve,2006,7-5-2022,https://carsandbids.com/auctions/0KZMA4m3/2006-bmw-m3-coupe-competition-package
7072,140,Fiat,500 Abarth,59400,3C3CFFFH7DT754733,Clean,75473,I4,Front-wheel drive,Manual,Hatchback,None,None,13500,Sold For,37,No Reserve,2013,7-5-2022,https://carsandbids.com/auctions/3O7oXRkY/2013-fiat-500-abarth
7073,140,Ford,Mustang,26400,1FA6P8CF3K5132072,Clean,51320,V8,Rear-wheel drive,Manual,Coupe,None,None,7522,Sold For,13,Reserve,2019,7-5-2022,https://carsandbids.com/auctions/rJMaQLkw/2019-ford-mustang-gt-premium
7074,140,Audi,S3,72900,WAUB1GFF8G1040841,Clean,10408,I4,4WD/AWD,Automatic,Sedan,None,None,22500,Sold For,31,Reserve,2016,7-6-2022,https://carsandbids.com/auctions/9AdgOQVo/2016-audi-s3
7075,140,Toyota,Land Cruiser,181200,JT3HJ85J3V0186578,Clean,1865,I6,4WD/AWD,Automatic,SUV/Crossover,None,None,20000,Sold For,9,Reserve,1997,7-5-2022,https://carsandbids.com/auctions/KdR8P8yv/1997-toyota-land-cruiser
7076,140,Mercedes-Benz,560SEC,145200,WDBCA45D5HA292312,Clean,29231,V8,Rear-wheel drive,Automatic,Coupe,None,None,6900,Sold For,19,No Reserve,1987,7-5-2022,https://carsandbids.com/auctions/9na5PeXl/1987-mercedes-benz-560sec
7077,140,Porsche,911,33800,WP0CD2A92ES173489,Clean,17348,Flat-6,4WD/AWD,Automatic,Convertible,None,None,7522,Sold For,32,Reserve,2014,7-5-2022,https://carsandbids.com/auctions/rkQZ0PGQ/2014-porsche-911-turbo-cabriolet
7078,140,BMW,M240i,15200,WBA2L1C36HV668750,Clean,66875,I6,Rear-wheel drive,Manual,Convertible,None,None,33583,Sold For,7,Reserve,2017,7-5-2022,https://carsandbids.com/auctions/rjPqgLdY/2017-bmw-m240i-convertible
7079,140,Toyota,4Runner,112400,JTEZU5JR4F5096258,Clean,50962,V6,Rear-wheel drive,Automatic,SUV/Crossover,None,None,23500,Sold For,43,No Reserve,2015,7-5-2022,https://carsandbids.com/auctions/rbz5RORg/2015-toyota-4runner-limited
7080,140,Ford,E-350,91900,1FDJS34G8SHB44208,Clean,44208,V8,4WD/AWD,Automatic,Van/Minivan,None,None,38750,Sold For,21,Reserve,1995,7-5-2022,https://carsandbids.com/auctions/r4Be620L/1995-ford-e-350-airstream-b190-motorhome-4x4
7081,140,BMW,M3,47600,WBSBL93444JR24646,Clean,93444,I6,Rear-wheel drive,Manual,Coupe,None,None,42000,Sold For,68,Reserve,2004,7-6-2022,https://carsandbids.com/auctions/rEMyVVpa/2004-bmw-m3-coupe
7082,140,BMW,M6,63100,WBSEH93406B798037,Clean,93406,V10,Rear-wheel drive,Automatic,Coupe,None,None,18250,Sold For,58,Reserve,2006,7-5-2022,https://carsandbids.com/auctions/3L5y5kwR/2006-bmw-m6-coupe
7083,140,Ford,GT,25700,1FAFP90S85Y401547,Clean,40154,V8,Rear-wheel drive,Manual,Coupe,None,None,345000,Sold For,63,Reserve,2005,7-5-2022,https://carsandbids.com/auctions/KYYNqmdw/2005-ford-gt
7084,140,BMW,M5,121300,WBSDE9349YBZ96266,Clean,96266,V8,Rear-wheel drive,Manual,Sedan,None,None,17500,Bid To,12,Reserve,2000,7-5-2022,https://carsandbids.com/auctions/rJ6EaRNv/2000-bmw-m5
7085,140,Mercedes-Benz,S550,103900,WDDNG71X57A114043,Clean,11404,V8,Rear-wheel drive,Automatic,Sedan,None,None,7522,Sold For,9,Reserve,2007,7-5-2022,https://carsandbids.com/auctions/3qnpM4dz/2007-mercedes-benz-s550
7086,140,Aston Martin,V8 Vantage,34000,SCFEFBAKXBGC15030,Clean,15030,V8,Rear-wheel drive,Automatic,Coupe,None,None,7522,Sold For,13,Reserve,2011,7-5-2022,https://carsandbids.com/auctions/35OXxjlN/2011-aston-martin-v8-vantage
7087,140,Mercedes-Benz,300D,114700,WDBEB28D4NB686363,Clean,68636,I5,Rear-wheel drive,Automatic,Sedan,None,None,10100,Sold For,56,No Reserve,1992,7-6-2022,https://carsandbids.com/auctions/rG56y6ng/1992-mercedes-benz-300d-turbo
7088,140,Ford,F-250,210100,2FTHF26F5SCA28767,Clean,28767,V8,4WD/AWD,Automatic,Truck,None,None,13250,Sold For,20,No Reserve,1995,7-6-2022,https://carsandbids.com/auctions/9WbzYa8V/1995-ford-f-250-xlt-4x4
7089,140,Toyota,Hilux,162900,KZN1850005187,Clean,18500,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,13000,Sold For,16,No Reserve,1995,7-6-2022,https://carsandbids.com/auctions/9lB4DkeE/1995-toyota-hilux-surf-ssr-g-wide-4x4
7090,140,Mazda,RX-8,71900,JM1FE1T25B0405191,Clean,4051,Rotary,Rear-wheel drive,Manual,Coupe,None,None,10300,Sold For,19,No Reserve,2011,7-5-2022,https://carsandbids.com/auctions/3o7zM6p2/2011-mazda-rx-8-r3
7091,140,Cadillac,Brougham,95800,1G6DW5472MR707898,Clean,70789,V8,Rear-wheel drive,Automatic,Sedan,None,None,7909,Sold For,13,No Reserve,1991,7-6-2022,https://carsandbids.com/auctions/9eGAR5z8/1991-cadillac-brougham-delegance
7092,140,Nissan,GT-R,69600,JN1AR5EF6AM230370,Clean,23037,V6,4WD/AWD,Automatic,Coupe,None,None,54500,Sold For,30,Reserve,2010,7-5-2022,https://carsandbids.com/auctions/3zJgxy14/2010-nissan-gt-r
7093,140,Porsche,911,64700,WP0AA2999XS620374,Clean,62037,Flat-6,Rear-wheel drive,Manual,Coupe,None,None,26000,Sold For,27,Reserve,1999,7-5-2022,https://carsandbids.com/auctions/rNj2pWRG/1999-porsche-911-carrera-coupe
7094,140,Ford,F-150 Raptor,93100,1FTFW1RG4HFA85769,Clean,85769,V6,4WD/AWD,Automatic,Truck,None,None,43000,Sold For,17,Reserve,2017,7-6-2022,https://carsandbids.com/auctions/rjRq5L0o/2017-ford-f-150-raptor
7095,141,Toyota,Tacoma,98500,5TENL42NX1Z743666,Clean,74366,I4,Rear-wheel drive,Automatic,Truck,None,None,9000,Sold For,23,No Reserve,2001,7-1-2022,https://carsandbids.com/auctions/rMMLwwNk/2001-toyota-tacoma-regular-cab
7096,141,Ford,F-450,3800,1FT8W4DT2GEC98092,Clean,98092,V8,4WD/AWD,Automatic,Truck,None,None,62616,Bid To,31,Reserve,2016,7-1-2022,https://carsandbids.com/auctions/KPdevEeL/2016-ford-f-450-super-duty-lariat-4x4
7097,141,Porsche,Boxster,75300,WP0CA298XXU624597,Clean,62459,Flat-6,Rear-wheel drive,Manual,Convertible,None,None,9200,Sold For,19,No Reserve,1999,6-29-2022,https://carsandbids.com/auctions/9emA4Nqo/1999-porsche-boxster
7098,141,Volkswagen,R32,98900,WVWKC71K08W066100,Clean,6610,V6,4WD/AWD,Automatic,Hatchback,None,None,9700,Sold For,20,No Reserve,2008,7-1-2022,https://carsandbids.com/auctions/9nz2yED9/2008-volkswagen-r32
7099,141,Mercedes-Benz,C43 AMG,150700,WDBHA33G9WF745537,Clean,74553,V8,Rear-wheel drive,Automatic,Sedan,None,None,8200,Sold For,39,No Reserve,1998,6-29-2022,https://carsandbids.com/auctions/365N4YZZ/1998-mercedes-benz-c43-amg
7100,141,Lexus,LS 430,68900,JTHBN36F465041927,Clean,46504,V8,Rear-wheel drive,Automatic,Sedan,None,None,63022,Sold For,11,Reserve,2006,6-30-2022,https://carsandbids.com/auctions/r4ZPlnJn/2006-lexus-ls-430
7101,141,Cadillac,Eldorado,59500,1G6EL12Y4XU601813,Clean,60181,V8,Front-wheel drive,Automatic,Convertible,None,None,9999,Sold For,24,No Reserve,1999,7-1-2022,https://carsandbids.com/auctions/9QJ1a07E/1999-cadillac-eldorado-convertible
7102,141,BMW,M2,38500,WBS1H9C57GV786118,Clean,78611,I6,Rear-wheel drive,Automatic,Coupe,None,None,7122,Sold For,38,Reserve,2016,7-1-2022,https://carsandbids.com/auctions/Kmm4AgbK/2016-bmw-m2
7103,141,Ford,Bronco,900,1FMDE5BH5MLA98980,Clean,98980,I4,4WD/AWD,Manual,SUV/Crossover,None,None,68000,Bid To,27,Reserve,2021,6-30-2022,https://carsandbids.com/auctions/37BZxp8D/2021-ford-bronco-big-bend
7104,141,Ford,F-250,65900,1FTHX25H7HKA59863,Clean,59863,V8,Rear-wheel drive,Automatic,Truck,None,None,11801,Sold For,42,No Reserve,1987,6-29-2022,https://carsandbids.com/auctions/301e8JjV/1987-ford-f-250-xlt-lariat
7105,141,Mercedes-Benz,C63 AMG,50500,WDDGF7HB3AF385800,Clean,38580,V8,Rear-wheel drive,Automatic,Sedan,None,None,63022,Sold For,20,Reserve,2010,6-30-2022,https://carsandbids.com/auctions/KPvNkx82/2010-mercedes-benz-c63-amg-sedan
7106,141,Puch,230GE,117600,VAG46322517906078,Clean,46322,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,14655,Sold For,37,No Reserve,1990,6-30-2022,https://carsandbids.com/auctions/9aBnD4NP/1990-puch-230ge-4x4
7107,141,Honda,Civic,50500,2HGFG4A58DH706451,Clean,70645,I4,Front-wheel drive,Manual,Coupe,None,None,16750,Sold For,26,No Reserve,2013,7-1-2022,https://carsandbids.com/auctions/3ODaV7E6/2013-honda-civic-si-coupe
7108,141,Pontiac,Firebird,12600,2G2FV22G7Y2135282,Clean,21352,V8,Rear-wheel drive,Manual,Coupe,None,None,7122,Sold For,15,Reserve,2000,7-1-2022,https://carsandbids.com/auctions/rNqX1m1b/2000-pontiac-firebird-trans-am-slp-firehawk
7109,141,Audi,S4,105100,WAUDGCFL5EA120195,Clean,12019,V6,4WD/AWD,Manual,Sedan,None,None,13679,Sold For,11,No Reserve,2014,6-30-2022,https://carsandbids.com/auctions/rkEGjqk4/2014-audi-s4
7110,141,Mercedes-Benz,C43 AMG,11500,W1KWJ6EB4LF996270,Clean,99627,V6,4WD/AWD,Automatic,Coupe,None,None,47000,Bid To,22,Reserve,2020,6-29-2022,https://carsandbids.com/auctions/3qBpx4y4/2020-mercedes-amg-c43-coupe
7111,141,Chevrolet,Corvette,10500,1G1YR26R595800635,Clean,59580,V8,Rear-wheel drive,Manual,Coupe,None,None,70000,Sold For,4,Reserve,2009,6-30-2022,https://carsandbids.com/auctions/3z21Xmmd/2009-chevrolet-corvette-zr1
7112,141,Chevrolet,Corvette,23300,1G1AY0787C5116238,Clean,51162,V8,Rear-wheel drive,Automatic,Coupe,None,None,10500,Sold For,38,No Reserve,1982,6-30-2022,https://carsandbids.com/auctions/9lRQ20GN/1982-chevrolet-corvette-collector-edition
7113,141,BMW,M3,41000,WBSBF9323SEH00590,Clean,590,I6,Rear-wheel drive,Manual,Coupe,None,None,37000,Bid To,18,Reserve,1995,7-1-2022,https://carsandbids.com/auctions/36gklnlP/1995-bmw-m3-coupe
7114,141,BMW,135i,85900,WBAUN7C53BVM23922,Clean,23922,I6,Rear-wheel drive,Manual,Convertible,None,None,16750,Sold For,26,No Reserve,2011,6-30-2022,https://carsandbids.com/auctions/9ekAn5xA/2011-bmw-135i-convertible
7115,141,Jeep,Gladiator,5600,1C6HJTAG0ML506582,Clean,50658,V8,4WD/AWD,Automatic,Truck,None,None,56666,Bid To,12,Reserve,2021,6-29-2022,https://carsandbids.com/auctions/rGN6zGB4/2021-jeep-gladiator-sport-4x4
7116,141,BMW,M235i,33000,WBA1J7C59GV290329,Clean,29032,I6,Rear-wheel drive,Manual,Coupe,None,None,33750,Sold For,50,Reserve,2016,6-29-2022,https://carsandbids.com/auctions/rN4LXV84/2016-bmw-m235i-coupe
7117,141,Toyota,Tacoma,107500,3TMLU4EN0FM167610,Clean,16761,V6,4WD/AWD,Automatic,Truck,None,None,26900,Sold For,22,Reserve,2015,6-30-2022,https://carsandbids.com/auctions/rjBqzLgl/2015-toyota-tacoma-trd-off-road-double-cab-4x4
7118,141,Volvo,S80,59900,YV1AH852881059268,Clean,85288,V8,4WD/AWD,Automatic,Sedan,None,None,16650,Sold For,56,Reserve,2008,7-1-2022,https://carsandbids.com/auctions/3qn6WoGn/2008-volvo-s80-v8-awd
7119,141,GMC,Sierra,29300,3GTU9EET9LG425515,Clean,42551,I6,4WD/AWD,Automatic,Truck,None,None,52700,Bid To,28,Reserve,2020,6-29-2022,https://carsandbids.com/auctions/3pj5zaxW/2020-gmc-sierra-1500-at4
7120,141,Honda,S2000,69100,JHMAP11432T004731,Clean,11432,I4,Rear-wheel drive,Manual,Convertible,None,None,22000,Bid To,29,Reserve,2002,7-1-2022,https://carsandbids.com/auctions/3L6yEkZV/2002-honda-s2000
7121,141,Mazda,Mazdaspeed MX-5,104800,JM1NB354740409387,Clean,35474,I4,Rear-wheel drive,Manual,Convertible,None,None,10300,Sold For,34,No Reserve,2004,6-29-2022,https://carsandbids.com/auctions/KZAW881N/2004-mazdaspeed-mx-5-miata
7122,141,BMW,M3,111800,WBSBR93491EX20136,Clean,93491,I6,Rear-wheel drive,Manual,Convertible,None,None,22500,Sold For,50,Reserve,2001,6-30-2022,https://carsandbids.com/auctions/3gVwnaE8/2001-bmw-m3-convertible
7123,141,Chevrolet,Corvette,23100,1G1YY36W785129367,Clean,78512,V8,Rear-wheel drive,Automatic,Convertible,None,None,28000,Bid To,34,Reserve,2008,6-29-2022,https://carsandbids.com/auctions/KmokJVL6/2008-chevrolet-corvette-convertible
7124,141,Mercedes-Benz,G550,7300,WDCYC5FF1HX280916,Clean,28091,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,191550,Bid To,26,Reserve,2017,6-30-2022,https://carsandbids.com/auctions/3y8j80Ap/2017-mercedes-benz-g550-4x4
7125,141,Rivian,R1T,1200,7FCTGAAL7NN003554,Clean,355,Electric,4WD/AWD,Automatic,Truck,None,None,110005,Sold For,17,No Reserve,2022,7-1-2022,https://carsandbids.com/auctions/35PkNAzY/2022-rivian-r1t-launch-edition
7126,141,Porsche,Cayman,108000,WP0AA29867U760796,Clean,29867,Flat-6,Rear-wheel drive,Manual,Coupe,None,None,15920,Bid To,27,Reserve,2007,6-30-2022,https://carsandbids.com/auctions/rG1A1Xbj/2007-porsche-cayman
7127,141,Volvo,V60,14800,YV1BK0EPXL1381812,Clean,13818,I4,4WD/AWD,Automatic,Wagon,None,None,7122,Sold For,32,Reserve,2020,7-1-2022,https://carsandbids.com/auctions/37GZEQpA/2020-volvo-v60-t8-polestar-engineered
7128,141,Porsche,Boxster,126800,WP0CA2988WU624466,Clean,62446,Flat-6,Rear-wheel drive,Manual,Convertible,None,None,10555,Sold For,41,No Reserve,1998,7-1-2022,https://carsandbids.com/auctions/9eM2gkLq/1998-porsche-boxster
7129,141,MINI,Cooper,22800,WMWXP7C57K2L09849,Clean,9849,I4,Front-wheel drive,Automatic,Hatchback,None,None,23000,Sold For,16,Reserve,2019,6-30-2022,https://carsandbids.com/auctions/KVxaLwN6/2019-mini-cooper-s-60-years-edition
7130,141,Lexus,LX 470,130000,JTJHT00W123512444,Clean,12351,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,15000,Bid To,7,Reserve,2002,6-29-2022,https://carsandbids.com/auctions/rJqaOLe2/2002-lexus-lx-470
7131,141,Toyota,Land Cruiser,260300,JT3DJ81WXS0105748,Clean,1057,I6,4WD/AWD,Automatic,SUV/Crossover,None,None,14900,Sold For,30,No Reserve,1995,6-30-2022,https://carsandbids.com/auctions/rkpzba5L/1995-toyota-land-cruiser
7132,141,Jaguar,XK,45800,SAJDA43B575B06707,Clean,6707,V8,Rear-wheel drive,Automatic,Coupe,None,None,16750,Sold For,30,Reserve,2007,6-30-2022,https://carsandbids.com/auctions/rjPYXpZ7/2007-jaguar-xk-coupe
7133,141,Porsche,Cayman,34900,WP0AB29857U781281,Clean,29857,Flat-6,Rear-wheel drive,Manual,Coupe,None,None,32000,Sold For,37,Reserve,2007,6-29-2022,https://carsandbids.com/auctions/9Wn0ekM1/2007-porsche-cayman-s
7134,141,Toyota,Land Cruiser,162300,JTMHY7AJ2D4012838,Clean,40128,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,35500,Sold For,6,Reserve,2013,6-30-2022,https://carsandbids.com/auctions/35Ga4eAl/2013-toyota-land-cruiser
7135,141,Ferrari,California,18000,ZFF65LJA7C0184069,Clean,1840,V8,Rear-wheel drive,Automatic,Convertible,None,None,81000,Bid To,22,Reserve,2012,6-29-2022,https://carsandbids.com/auctions/9nm5we2p/2012-ferrari-california
7136,141,Mitsubishi,3000GT,124800,JA3AN74K8SY009199,Clean,919,V6,4WD/AWD,Manual,Coupe,None,None,12300,Sold For,33,Reserve,1995,6-30-2022,https://carsandbids.com/auctions/9Axg4JN5/1995-mitsubishi-3000gt-vr-4
7137,141,Mercedes-Benz,500SEL,44900,WDBCA37D5FA169985,Clean,16998,V8,Rear-wheel drive,Automatic,Sedan,None,None,7500,Sold For,28,No Reserve,1985,6-30-2022,https://carsandbids.com/auctions/K1lEkGan/1985-mercedes-benz-500sel
7138,141,Porsche,Cayenne,125700,WP1AD2A26DLA78788,Clean,78788,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,23500,Bid To,19,Reserve,2013,6-30-2022,https://carsandbids.com/auctions/3g6RVBRR/2013-porsche-cayenne-gts
7139,141,BMW,M5,90900,WBSDE93492BZ99871,Clean,93492,V8,Rear-wheel drive,Manual,Sedan,None,None,31000,Sold For,15,Reserve,2002,7-1-2022,https://carsandbids.com/auctions/KV0z655M/2002-bmw-m5
7140,141,Land Rover,Range Rover,51100,SALGS2FE5HA343490,Clean,34349,V8,4WD/AWD,Automatic,SUV/Crossover,None,None,46750,Bid To,16,Reserve,2017,6-30-2022,https://carsandbids.com/auctions/9WjzdDPv/2017-range-rover-supercharged
7141,141,Mercedes-Benz,C63 AMG,25500,WDDWJ8HB5HF428270,Clean,42827,V8,Rear-wheel drive,Automatic,Coupe,None,None,68000,Sold For,31,Reserve,2017,7-1-2022,https://carsandbids.com/auctions/rJYEZXpg/2017-mercedes-amg-c63-s-edition-1-coupe
7142,141,Cadillac,CTS,49500,1G6AV5S83E0190926,Clean,1909,V6,Rear-wheel drive,Automatic,Sedan,None,None,24000,Sold For,14,Reserve,2014,6-29-2022,https://carsandbids.com/auctions/rMzna4kZ/2014-cadillac-cts-v-sport-premium
7143,141,Lexus,LS 400,91500,JT8BH28F6V0095305,Clean,953,V8,Rear-wheel drive,Automatic,Sedan,None,None,9000,Sold For,24,No Reserve,1997,7-1-2022,https://carsandbids.com/auctions/3BjWzvqb/1997-lexus-ls-400-coach-edition
7144,141,Porsche,Boxster,115000,WP0CB29847U730685,Clean,29847,Flat-6,Rear-wheel drive,Manual,Convertible,None,None,18750,Sold For,25,Reserve,2007,6-30-2022,https://carsandbids.com/auctions/rbom85pl/2007-porsche-boxster-s
7145,142,Jaguar,XKR,80200,SAJWA4DC8AMB36426,Clean,36426,V8,Rear-wheel drive,Automatic,Coupe,None,None,19000,Bid To,36,Reserve,2010,6-28-2022,https://carsandbids.com/auctions/rb2d0Wyd/2010-jaguar-xkr-coupe
7146,142,Land Rover,Defender,47800,SALLDHMF8TF818396,Clean,81839,I4,4WD/AWD,Manual,SUV/Crossover,None,None,55000,Sold For,22,Reserve,1996,6-27-2022,https://carsandbids.com/auctions/3vN8Bmem/1996-land-rover-defender-110
7147,142,Toyota,RAV4,80200,JT3XP10V0W0015266,Clean,152,I4,Front-wheel drive,Manual,SUV/Crossover,None,None,14500,Sold For,52,No Reserve,1998,6-28-2022,https://carsandbids.com/auctions/3R0kW7ED/1998-toyota-rav4-convertible
7148,142,BMW,435i,62000,WBA4B1C50FG241157,Clean,24115,I6,Rear-wheel drive,Automatic,Sedan,None,None,24500,Sold For,35,Reserve,2015,6-28-2022,https://carsandbids.com/auctions/3vBGjzaR/2015-bmw-435i-gran-coupe
7149,142,Ford,Mustang,100100,1FABP28M9GF292090,Clean,29209,V8,Rear-wheel drive,Manual,Coupe,None,None,20000,Sold For,46,Reserve,1986,6-28-2022,https://carsandbids.com/auctions/Kd6EELPx/1986-ford-mustang-gt-coupe
7150,142,Toyota,FJ Cruiser,112100,JTEZU11F09K008455,Clean,845,V6,Rear-wheel drive,Automatic,SUV/Crossover,None,None,62822,Sold For,47,Reserve,2009,6-28-2022,https://carsandbids.com/auctions/9leG4DyZ/2009-toyota-fj-cruiser
7151,142,BMW,M3,58400,WBSBL93484PN55514,Clean,93484,I6,Rear-wheel drive,Automatic,Coupe,None,None,17250,Bid To,24,Reserve,2004,6-27-2022,https://carsandbids.com/auctions/rwgvpzMw/2004-bmw-m3-coupe
7152,142,Toyota,Hilux,85700,KZN1309064545,Clean,13090,I4,4WD/AWD,Automatic,SUV/Crossover,None,None,10850,Sold For,22,No Reserve,1995,6-27-2022,https://carsandbids.com/auctions/3O8owJQv/1995-toyota-hilux-surf-ssr-x-30-wide-4x4
7153,142,Toyota,Tacoma,29200,5TFCZ5ANXHX116528,Clean,11652,V6,4WD/AWD,Manual,Truck,None,None,38750,Sold For,32,Reserve,2017,6-29-2022,https://carsandbids.com/auctions/3oyYw057/2017-toyota-tacoma-trd-pro
7154,142,Cadillac,ELR,53000,1G6RM1E49EU600533,Clean,60053,I4,Front-wheel drive,Automatic,Coupe,None,None,28001,Sold For,35,No Reserve,2014,6-28-2022,https://carsandbids.com/auctions/9X6wGjX7/2014-cadillac-elr
7155,142,BMW,M3,68300,WBSBR93452PK00246,Clean,93452,I6,Rear-wheel drive,Manual,Convertible,None,None,25000,Sold For,36,Reserve,2002,6-28-2022,https://carsandbids.com/auctions/KDEkwWgy/2002-bmw-m3-convertible
7156,142,Saturn,Sky,29700,1G8MB35B07Y139848,Clean,13984,I4,Rear-wheel drive,Automatic,Convertible,None,None,12100,Sold For,25,No Reserve,2007,6-29-2022,https://carsandbids.com/auctions/92LbJapE/2007-saturn-sky
7157,142,Mercedes-Benz,E350,79100,WDDHH8JB2FB128334,Clean,12833,V6,4WD/AWD,Automatic,Wagon,None,None,25100,Sold For,28,Reserve,2015,6-27-2022,https://carsandbids.com/auctions/KVpOwZdx/2015-mercedes-benz-e350-4matic-wagon
7158,142,Toyota,Land Cruiser,149400,JT3FJ60G2C0051807,Clean,518,I6,4WD/AWD,Manual,SUV/Crossover,None,None,62722,Sold For,43,Reserve,1982,6-27-2022,https://carsandbids.com/auctions/3LvqZQkZ/1982-toyota-land-cruiser
7159,142,Subaru,WRX,70300,JF1GR7E64EG200099,Clean,20009,Flat-4,4WD/AWD,Manual,Hatchback,None,None,16750,Sold For,27,Reserve,2014,6-28-2022,https://carsandbids.com/auctions/9a7yxQlo/2014-subaru-impreza-wrx-hatchback
7160,142,Audi,S8,300,WAULSAF86NN002160,Clean,216,V8,4WD/AWD,Automatic,Sedan,None,None,111251,Bid To,38,Reserve,2022,6-27-2022,https://carsandbids.com/auctions/3qY6yo2N/2022-audi-s8
7161,142,BMW,M4,6700,WBS3S7C58KAC09776,Clean,9776,I6,Rear-wheel drive,Automatic,Coupe,None,None,72150,Sold For,31,Reserve,2019,6-27-2022,https://carsandbids.com/auctions/3O7aa7Ma/2019-bmw-m4-cs
7162,142,Mercedes-Benz,E63 AMG,85600,WDDHF7HB0AA110550,Clean,11055,V8,Rear-wheel drive,Automatic,Sedan,None,None,62722,Sold For,24,Reserve,2010,6-27-2022,https://carsandbids.com/auctions/98ZvG6gd/2010-mercedes-benz-e63-amg-sedan
7163,142,BMW,M3,168100,WBSWL93548P330040,Clean,93548,V8,Rear-wheel drive,Manual,Convertible,None,None,25000,Sold For,57,Reserve,2008,6-27-2022,https://carsandbids.com/auctions/K1177Wb0/2008-bmw-m3-convertible
7164,142,Land Rover,Discovery,158400,SALLJGBF8VA711091,Clean,71109,I4,4WD/AWD,Manual,SUV/Crossover,None,None,11100,Sold For,26,Reserve,1996,6-29-2022,https://carsandbids.com/auctions/KDWkqWzp/1996-land-rover-discovery-300tdi
7165,142,Honda,Beat,20700,PP11012767,Clean,11012,I3,Rear-wheel drive,Manual,Convertible,None,None,11000,Sold For,6,Reserve,1991,6-28-2022,https://carsandbids.com/auctions/3yMQeMBR/1991-honda-beat
7166,142,Ford,F-350,132100,1FTSX31F52EA40475,Clean,40475,V8,4WD/AWD,Automatic,Truck,None,None,12900,Bid To,41,Reserve,2002,6-27-2022,https://carsandbids.com/auctions/9QX1z0Ne/2002-ford-f-350-super-duty-lariat-4x4
7167,142,BMW,M5,137300,WBSDE9341YBZ95418,Clean,95418,V8,Rear-wheel drive,Manual,Sedan,None,None,20000,Sold For,18,No Reserve,2000,6-28-2022,https://carsandbids.com/auctions/3zd16mW1/2000-bmw-m5
7168,142,Porsche,Boxster,97900,WP0CB298X7U730349,Clean,73034,Flat-6,Rear-wheel drive,Manual,Convertible,None,None,62822,Sold For,27,Reserve,2007,6-28-2022,https://carsandbids.com/auctions/KPYG1ynV/2007-porsche-boxster-s
7169,142,Honda,Accord,98800,1HGCB757XNA018370,Clean,1837,I4,Front-wheel drive,Manual,Sedan,None,None,8500,Sold For,12,No Reserve,1992,6-27-2022,https://carsandbids.com/auctions/rNA2OWmP/1992-honda-accord-ex-sedan
7170,142,Subaru,WRX STI,69100,JF1GD766X7L508885,Clean,50888,Flat-4,4WD/AWD,Manual,Sedan,None,None,21250,Sold For,42,Reserve,2007,6-27-2022,https://carsandbids.com/auctions/rk6ZLP1N/2007-subaru-impreza-wrx-sti
7171,142,Rivian,R1T,500,7FCTGAAL5NN005433,Clean,543,Electric,4WD/AWD,Automatic,Truck,None,None,117000,Sold For,21,Reserve,2022,6-28-2022,https://carsandbids.com/auctions/9QJoXOoM/2022-rivian-r1t-launch-edition
